"WINDOW","start_time","end_time","hr_mean","hr_sd","hr_min","hr_max","hr_range","acc_mean","acc_sd","acc_min","acc_max","acc_range","eda_mean","eda_sd","eda_min","eda_max","eda_range","temp_mean","temp_sd","temp_min","temp_max","temp_range","src","stress"
37748,2020-07-02 15:36:40,2020-07-02 15:37:39,84.379375,0.354785733459881,83.7,84.85,1.14999999999999,65.1397546128826,5.02177539078288,51.3419906119737,105.422957651548,54.0809670395739,6.07958837704918,0.332339189457055,5.550776,6.642246,1.09147,34.3083606557377,0.018901527968999,34.29,34.34,0.0500000000000043,"94_1593694830",0
37749,2020-07-02 15:37:40,2020-07-02 15:38:39,82.2225,0.67125256051653,81.22,83.35,2.13,75.0095477844849,19.9243926873865,26.3248931621764,145.141310452951,118.816417290775,5.24234116393443,0.110516485546604,4.784026,5.341506,0.55748,34.3568852459016,0.0204565379611298,34.33,34.39,0.0600000000000023,"94_1593694830",0
37768,2020-07-02 15:56:40,2020-07-02 15:57:39,101.04,2.16018517724754,97.45,103.6,6.14999999999999,65.4619372429983,9.45057598789146,27.459060435492,98.5951317256587,71.1360712901668,13.3113523770492,0.528974780534484,12.376087,14.906075,2.529988,31.7801639344262,0.0622492785307234,31.67,31.87,0.199999999999999,"94_1593694830",0
37769,2020-07-02 15:57:40,2020-07-02 15:58:39,80.509375,0.98193325469029,79.42,82.72,3.3,73.935681671437,17.6163810693193,31.4483703870328,152.898659248536,121.450288861503,12.1692989508197,0.669103087038398,11.409333,15.120096,3.710763,31.6759016393443,0.0256500194399107,31.63,31.73,0.100000000000001,"94_1593694830",0
37770,2020-07-02 15:58:40,2020-07-02 15:59:39,108.69,0.833690590087234,106.95,109.78,2.83,66.195970412513,9.79487260116714,29.1376045686669,114.695248375859,85.5576438071921,12.906998704918,0.885027953455244,10.810221,14.027533,3.217312,31.6834426229508,0.0578182568024335,31.61,31.79,0.18,"94_1593694830",0
37771,2020-07-02 15:59:40,2020-07-02 16:00:39,79.621875,1.48810491901613,77.67,82.32,4.64999999999999,68.7598429306689,17.3537582428144,28.4780617317963,172.580416038437,144.102354306641,16.0637113770492,1.03491971889806,13.316266,17.637131,4.320865,31.9562295081967,0.0272129830795419,31.93,32.03,0.100000000000001,"94_1593694830",0
37772,2020-07-02 16:00:40,2020-07-02 16:01:39,77.60625,1.60632862972266,75.08,79.95,4.87,67.8979199338567,12.522368105326,29.2574776766556,152.200525623271,122.943047946616,18.3431852131148,0.670988409455561,17.347143,20.080538,2.733395,32.0595081967213,0.0541733707494809,31.99,32.15,0.16,"94_1593694830",0
37773,2020-07-02 16:01:40,2020-07-02 16:02:39,78.451875,0.265812433870201,77.98,78.73,0.75,64.8642553758523,4.12064116974891,38.0657326213486,97.6422039898732,59.5764713685246,17.1784763278689,1.46049907198408,14.151235,19.513639,5.362404,32.3077049180328,0.0292343087611652,32.23,32.33,0.100000000000001,"94_1593694830",0
37774,2020-07-02 16:02:40,2020-07-02 16:03:39,87.66875,0.115923825563744,87.5,87.83,0.329999999999998,66.6413520393736,15.6833527328887,27.4772633280682,174.708328364735,147.231065036667,17.8828390327869,2.2645758943136,12.316513,20.172369,7.855856,32.5806557377049,0.106924722000403,32.43,32.81,0.380000000000003,"94_1593694830",0
37775,2020-07-02 16:03:40,2020-07-02 16:04:39,90.255625,0.543003606495083,89.15,90.72,1.56999999999999,65.3615242253981,11.5803374661739,29.4788059459674,114.699607671517,85.22080172555,16.4601491967213,1.17976416864549,14.160206,18.544197,4.383991,33.6111475409836,0.119778940283838,33.43,33.84,0.410000000000004,"94_1593694830",0
37776,2020-07-02 16:04:40,2020-07-02 16:05:39,76.578125,0.457940589305354,75.83,77.42,1.59,71.4944636208598,17.4438112248439,19.94993734326,141.173651932646,121.223714589386,15.2682419016393,0.701406330881554,13.982068,16.926941,2.944873,33.7716393442623,0.0414399295313459,33.71,33.84,0.130000000000003,"94_1593694830",0
37777,2020-07-02 16:05:40,2020-07-02 16:06:39,86.91125,0.58200658644612,86.02,87.8,1.78,75.059246970817,26.3285191794486,12.328828005938,188.066477608318,175.73764960238,11.3067119016393,1.27462145360151,8.77621,14.323574,5.547364,33.4631147540984,0.0520109278135068,33.34,33.55,0.209999999999994,"94_1593694830",0
38153,2020-07-07 14:47:27,2020-07-07 14:48:26,112.685625,0.487551279354284,112.03,113.82,1.78999999999999,65.717060175624,7.79274621324082,51.4684369298311,180.715245621392,129.246808691561,7.65844808196721,0.116488437250841,7.343879,7.874478,0.530599,32.6609836065574,0.109600865538444,32.47,32.84,0.370000000000005,"94_1594125017",0
38154,2020-07-07 14:48:27,2020-07-07 14:49:26,101.605,2.1585056559265,98.38,104.85,6.47,63.883340871465,0.575404073966508,61.7899668231016,66.5507325278993,4.76076570479771,6.95718209836066,0.173891497371369,6.589561,7.272107,0.682546,32.6175409836066,0.0127352185827235,32.59,32.63,0.0399999999999991,"94_1594125017",0
38155,2020-07-07 14:49:27,2020-07-07 14:50:26,92.040625,0.707365711637198,90.97,92.92,1.95,63.9052301479626,0.533210076213693,61.9193023216509,65.6048778674269,3.68557554577603,6.7507746557377,0.141933151501201,6.530606,7.084274,0.553668,32.7106557377049,0.0247567399886046,32.66,32.75,0.0900000000000034,"94_1594125017",0
38156,2020-07-07 14:50:27,2020-07-07 14:51:26,81.514375,2.34730190857504,77.73,84.92,7.19,63.7640762621166,0.441541403182128,61.6927872607487,65.7875368135941,4.09474955284538,6.00863501639344,0.0843777483823968,5.835635,6.134257,0.298622,33.2034426229508,0.0506913945984804,33.13,33.29,0.159999999999997,"94_1594125017",0
38157,2020-07-07 14:51:27,2020-07-07 14:52:26,66.52875,1.44612067269644,64.75,69.17,4.42,63.7755181521834,0.446420500271782,62.489999199872,65.6048778674269,3.11487866755493,4.68020391803279,0.138132721806517,4.470729,4.873164,0.402435,33.5808196721311,0.0144100754066073,33.55,33.59,0.0400000000000063,"94_1594125017",0
39266,2020-11-06 02:53:27,2020-11-06 02:54:26,90.025625,0.586310142615096,88.83,90.98,2.15000000000001,64.5684868357014,3.51098105553561,48.2597140480546,88.4816365128946,40.22192246484,0.301653180327869,0.0159461317812066,0.271675,0.322934,0.051259,34.5316393442623,0.0671610087245283,34.39,34.61,0.219999999999999,"BG_1604625917",2
39267,2020-11-06 02:54:27,2020-11-06 02:55:26,94.28375,0.203400262208943,94.08,94.75,0.670000000000002,64.4053252131142,4.11777511144026,40.6078810084939,97.5294827218929,56.921601713399,0.427091803278689,0.0136587614553439,0.385727,0.453646,0.067919,34.7011475409836,0.0398370999888197,34.65,34.77,0.120000000000005,"BG_1604625917",2
39268,2020-11-06 02:55:27,2020-11-06 02:56:26,104.656875,1.91043003448613,101.6,107.42,5.82000000000001,65.124029911877,3.65519327628912,48.5180378828328,85.0940655980192,36.5760277151864,0.391861426229508,0.0051263645157786,0.381883,0.403668,0.0217850000000001,35.0647540983607,0.0475256617480512,35,35.15,0.149999999999999,"BG_1604625917",2
39269,2020-11-06 02:56:27,2020-11-06 02:57:26,107.92375,1.83501816521436,104.85,110.58,5.73,65.5998583883632,5.94379520737069,39.8371685740842,95.3572231139309,55.5200545398467,0.34650531147541,0.00596160479664378,0.333186,0.361379,0.028193,35.226393442623,0.0366075031874274,35.15,35.29,0.140000000000001,"BG_1604625917",2
39270,2020-11-06 02:57:27,2020-11-06 02:58:26,102.61625,1.34308537827397,100.77,104.9,4.13000000000001,68.9694505960634,17.4884104143239,29.3428015022424,183.581044773146,154.238243270904,0.333102196721311,0.0216362888783479,0.271675,0.365223,0.093548,35.2834426229508,0.039870007353132,35.21,35.34,0.130000000000003,"BG_1604625917",2
39271,2020-11-06 02:58:27,2020-11-06 02:59:26,97.68875,1.18252202234603,96.63,100.07,3.44,67.899575750636,15.2024190644282,12.5299640861417,130.479883506999,117.949919420857,0.333501229508197,0.0179798516627116,0.302431,0.363942,0.061511,35.3034426229508,0.0509537452304097,35.23,35.39,0.160000000000004,"BG_1604625917",2
39272,2020-11-06 02:59:27,2020-11-06 03:00:26,103.29125,0.782311745192839,101.47,104.03,2.56,68.5566066946523,19.4831656696662,20.8086520466848,162.052460641608,141.243808594923,0.352009295081967,0.0190068108453648,0.316527,0.42289,0.106363,35.3086885245902,0.0735634739490575,35.16,35.39,0.230000000000004,"BG_1604625917",2
39273,2020-11-06 03:00:27,2020-11-06 03:01:26,84.02875,2.14835091795234,81.1,87.83,6.73,67.9681557476683,13.3278871050984,23.2163735324878,135.340311806941,112.123938274453,0.348395983606557,0.0247545153702591,0.312682,0.469024,0.156342,35.2981967213115,0.0385360522420796,35.25,35.37,0.119999999999997,"BG_1604625917",2
39274,2020-11-06 03:01:27,2020-11-06 03:02:26,93.790625,1.92664983412485,90.48,96.47,5.99,65.7271448541726,9.57582769510567,36.4554522671164,113.793672934834,77.3382206677177,0.324446918032787,0.0136695403364501,0.276801,0.349845,0.073044,35.207868852459,0.0455746550214916,35.15,35.29,0.140000000000001,"BG_1604625917",2
39275,2020-11-06 03:02:27,2020-11-06 03:03:26,98.2775,1.86602786688731,95.25,100.87,5.62,67.6505769044275,16.0729543024148,31.6385840391128,175.30259553127,143.664011492157,0.321106606557377,0.0745635254017849,0.107645,0.608706,0.501061,35.0539344262295,0.0204351566770433,35,35.09,0.0900000000000034,"BG_1604625917",2
39276,2020-11-06 03:03:27,2020-11-06 03:04:26,79.410625,0.677086589735758,78.78,80.82,2.03999999999999,68.6934721245138,15.422691134415,28.8097205817759,143.547901412734,114.738180830958,0.229362229508197,0.149852516244294,0.015645,0.729165,0.71352,34.7985245901639,0.0947599786403121,34.63,34.97,0.339999999999996,"BG_1604625917",2
39277,2020-11-06 03:04:27,2020-11-06 03:05:26,82.07375,0.489351611829367,81,82.57,1.56999999999999,64.7227915574094,3.36058083420866,49.5681349255749,89.4035793466906,39.8354444211157,0.390405655737705,0.0169338828042924,0.303979,0.423157,0.119178,33.9627868852459,0.079122924354892,33.65,34.13,0.480000000000004,"BG_1604625917",2
39278,2020-11-06 03:05:27,2020-11-06 03:06:26,89.263125,1.34761873317345,87.28,91.63,4.34999999999999,65.0605897827906,8.64828440025957,35.8329457343378,143.558350505988,107.72540477165,0.711875524590164,0.0907027708372437,0.529589,0.884561,0.354972,33.1932786885246,0.11335374293887,33.03,33.37,0.339999999999996,"BG_1604625917",2
39279,2020-11-06 03:06:27,2020-11-06 03:07:26,97.270625,0.590383702914187,96.08,97.95,1.87,64.0450952026227,0.31819940761181,63.1585306985525,64.8922183316305,1.73368763307798,0.655154032786885,0.0172382197079312,0.629545,0.685931,0.0563859999999999,32.6291803278689,0.0702446933219208,32.5,32.75,0.25,"BG_1604625917",2
39280,2020-11-06 03:07:27,2020-11-06 03:08:26,86.12125,0.496452414638101,85.57,86.88,1.31,63.6942396319006,0.30306057027878,62.6418390534633,64.5677938294317,1.92595477596841,0.715299819672131,0.0158568548326459,0.689775,0.750005,0.06023,32.4834426229508,0.0151531345383989,32.47,32.53,0.0600000000000023,"BG_1604625917",2
39281,2020-11-06 03:08:27,2020-11-06 03:09:26,86.213125,0.581557893363451,85.33,86.95,1.62,63.7460945180747,0.391161747719149,62.6418390534633,64.8536814683638,2.21184241490054,0.49309262295082,0.0145105332329816,0.473135,0.524394,0.0512590000000001,33.2565573770492,0.0903859363304868,33.11,33.41,0.299999999999997,"BG_1604625917",2
39282,2020-11-06 03:09:27,2020-11-06 03:10:26,85.49,0.507464284457539,84.6,86,1.40000000000001,63.9435687733345,3.28786469043582,48.5077313425396,95.5719624157629,47.0642310732233,0.340553836065574,0.0122011507629135,0.311668,0.361646,0.049978,34.2781967213115,0.075971665698937,34.18,34.41,0.229999999999997,"BG_1604625917",2
40486,2020-12-03 02:58:50,2020-12-03 02:59:49,92.245625,0.513224690884346,90.92,92.72,1.8,64.8230257409078,3.00871496473202,51.0196040752964,83.0963296421689,32.0767255668725,0.489768885245902,0.0140185889638227,0.469206,0.523018,0.053812,31.3093442622951,0.0206453265461394,31.27,31.35,0.0800000000000018,"BG_1606959940",2
40487,2020-12-03 02:59:50,2020-12-03 03:00:49,97.56625,1.28545128262412,95.93,100.18,4.25,65.5375697146449,10.4220085423197,20.5426385841741,114.315353299546,93.7727147153718,0.449041819672131,0.0176421517135413,0.414112,0.496112,0.082,31.257868852459,0.0944654214355418,31.15,31.41,0.260000000000002,"BG_1606959940",2
40488,2020-12-03 03:00:50,2020-12-03 03:01:49,120.153125,0.784327471999633,118.57,121.13,2.56,65.4430621178137,5.09532128725106,49.7393204617835,89.1347294829574,39.3954090211739,0.398589868852459,0.0053858117941972,0.382081,0.408987,0.026906,30.8683606557377,0.0563672578680467,30.79,30.95,0.16,"BG_1606959940",2
40489,2020-12-03 03:01:50,2020-12-03 03:02:49,95.29875,0.356648753444245,94.77,95.95,1.18000000000001,66.0394813369256,9.77406231485903,36.9188298839495,160.82599292403,123.90716304008,1.17480470491803,0.0668236205527517,0.972808,1.287996,0.315188,30.7277049180328,0.0305719611530423,30.67,30.77,0.0999999999999979,"BG_1606959940",2
40490,2020-12-03 03:02:50,2020-12-03 03:03:49,120.790625,0.622291129616998,119.57,121.33,1.76,64.3804165333391,2.99579779440989,41.7013189239861,80.1373820385967,38.4360631146106,1.62983290163934,0.0678565957763638,1.49694,1.739097,0.242157,30.6549180327869,0.0165954763735667,30.63,30.71,0.0800000000000018,"BG_1606959940",2
40491,2020-12-03 03:03:50,2020-12-03 03:04:49,111.08625,0.991119737132366,109.68,112.6,2.91999999999999,64.6772014888484,3.08033792843273,48.5489443757534,84.4334057112468,35.8844613354934,1.20977070491803,0.068988758778114,1.106157,1.335502,0.229345,30.5995081967213,0.0191856048039663,30.55,30.63,0.0799999999999983,"BG_1606959940",2
40545,2020-12-03 03:57:50,2020-12-03 03:58:49,113.23,1.44308003936026,110.95,115.52,4.56999999999999,64.9773459971877,4.10825083034271,42.6262829718942,94.9157521173382,52.289469145444,0.0889254754098361,0.00389196752558633,0.079705,0.098923,0.019218,32.5670491803279,0.0300745885145081,32.53,32.63,0.100000000000001,"BG_1606959940",2
40546,2020-12-03 03:58:50,2020-12-03 03:59:49,96.990625,1.13047169358635,95.37,99,3.63,64.0135705904613,4.38116168600289,42.6731765867037,96.3638936531728,53.6907170664691,0.0951846229508197,0.00441547153829175,0.087392,0.114298,0.026906,32.4470491803279,0.017827344380201,32.41,32.47,0.0600000000000023,"BG_1606959940",2
40547,2020-12-03 03:59:50,2020-12-03 04:00:49,99.789375,2.59502464663954,95.47,103.58,8.11,64.5548201721497,3.93879412924047,51.1663952218641,83.0120473184465,31.8456520965824,0.0822881803278688,0.00612007545571184,0.073298,0.114298,0.041,32.4713114754098,0.0464569840402957,32.41,32.55,0.140000000000001,"BG_1606959940",2
40548,2020-12-03 04:00:50,2020-12-03 04:01:49,90.456875,3.72964291186167,84.78,96.3,11.52,65.4031836102671,4.9040244786071,40.5092582010582,87.120606058498,46.6113478574398,0.0857537540983607,0.00725212871658094,0.073298,0.121986,0.048688,32.5532786885246,0.0437691410118829,32.49,32.63,0.140000000000001,"BG_1606959940",2
40549,2020-12-03 04:01:50,2020-12-03 04:02:49,82.759375,0.335806864134728,82.1,83.13,1.03,64.7794352935757,3.20855335550339,49.9799959983992,85.3580693314932,35.378073333094,0.0878962459016393,0.007260191507244,0.075861,0.10533,0.029469,32.5559016393443,0.053894249822541,32.47,32.63,0.160000000000004,"BG_1606959940",2
40550,2020-12-03 04:02:50,2020-12-03 04:03:49,76.975,1.69276105815322,74.8,80.05,5.25,65.4250941018438,7.91385213682689,34.2636833980236,129.957685421063,95.6940020230395,0.15395431147541,0.0608308369780604,0.073298,0.241143,0.167845,32.3555737704918,0.0333928430537604,32.31,32.43,0.119999999999997,"BG_1606959940",2
40551,2020-12-03 04:03:50,2020-12-03 04:04:49,86.305,2.27865457379276,82.48,89.78,7.3,65.4632763970172,5.8680086521246,46.9574275274956,93.7496666660741,46.7922391385785,0.146938950819672,0.00472280389679065,0.138642,0.157861,0.019219,32.0729508196721,0.0448458196600709,32,32.15,0.149999999999999,"BG_1606959940",2
40552,2020-12-03 04:04:50,2020-12-03 04:05:49,76.66625,1.4324984002318,74.73,79.32,4.58999999999999,65.861672166333,9.27131632572612,45.0555213042752,107.298648640139,62.2431273358638,0.160087540983607,0.0100910179591783,0.139924,0.182205,0.042281,32.3240983606557,0.0285993618332238,32.27,32.37,0.0999999999999943,"BG_1606959940",2
40553,2020-12-03 04:05:50,2020-12-03 04:06:49,90.834375,0.409991361697618,90.12,91.3,1.17999999999999,65.4937573530206,3.90594810405092,52.4309069156733,82.1340367935243,29.703129877851,0.120536803278689,0.00547845854482102,0.107892,0.132236,0.024344,32.273606557377,0.0438190516741012,32.21,32.34,0.130000000000003,"BG_1606959940",2
56312,2020-08-06 15:06:59,2020-08-06 15:07:58,88.659375,15.0307491357994,73.88,121,47.12,62.9347042938009,0.906298346219316,59.1692487699481,66.8505796534331,7.68133088348501,0.069393606557377,0.00220905505649428,0.064059,0.073027,0.00896799999999999,31.2716393442623,0.0156184002455276,31.25,31.31,0.0599999999999987,"DF_1596719209",2
56313,2020-08-06 15:07:59,2020-08-06 15:08:58,67.888125,0.581701168986276,67.15,69.28,2.13,62.319734867255,0.221551170217942,61.0655385630881,63.0079360080935,1.94239744500535,0.0722079836065574,0.0017507324514024,0.067902,0.074308,0.006406,31.3313114754098,0.00884598022382103,31.31,31.35,0.0400000000000027,"DF_1596719209",2
56314,2020-08-06 15:08:59,2020-08-06 15:09:58,72.328125,0.197457801399017,72.02,72.52,0.5,62.1302513254753,2.79699600099756,45.1995575199581,75.9868409660515,30.7872834460934,0.0787399180327869,0.00206006802715413,0.073027,0.081995,0.008968,31.4037704918033,0.0177166526584666,31.37,31.43,0.0599999999999987,"DF_1596719209",2
56315,2020-08-06 15:09:59,2020-08-06 15:10:58,66.18,0.202056097821043,66.02,66.75,0.730000000000004,62.4769620369291,2.24055993744308,54.7722557505166,70.7530918052349,15.9808360547183,0.532822557377049,0.0763793718291627,0.409977,0.659806,0.249829,31.25,0.0441210456207305,31.17,31.31,0.139999999999997,"DF_1596719209",2
56316,2020-08-06 15:10:59,2020-08-06 15:11:58,68.271875,0.193605053308706,67.85,68.53,0.680000000000007,62.0947090401114,1.72292117292884,53.113086899558,76.8960337078578,23.7829468082998,0.652532885245902,0.0179868660648989,0.629325,0.688259,0.0589339999999999,31.0267213114754,0.0203896470032719,30.99,31.07,0.0800000000000018,"DF_1596719209",2
56317,2020-08-06 15:11:59,2020-08-06 15:12:58,71.224375,1.03522602201967,69.88,73.05,3.17,62.1306261727025,0.682710830653546,58.5320425066476,66.6108099335236,8.07876742687597,0.47195,0.0174888969120411,0.442273,0.502488,0.060215,31.174262295082,0.0151061815595963,31.15,31.21,0.0600000000000023,"DF_1596719209",2
56318,2020-08-06 15:12:59,2020-08-06 15:13:58,72.4775,0.724831014788965,71.37,73.52,2.14999999999999,62.4493689943062,1.35378033549364,55.7942649382533,67.6904720030818,11.8962070648285,0.293509295081967,0.0134677550348283,0.269314,0.316718,0.047404,31.3277049180328,0.012700845460435,31.31,31.35,0.0400000000000027,"DF_1596719209",2
56319,2020-08-06 15:13:59,2020-08-06 15:14:58,78.765,0.427207989937767,78.03,79.18,1.15000000000001,62.4636524056951,1.53874518384136,56.0892146495206,73.824115301167,17.7349006516464,0.175220885245902,0.00702328141279265,0.161695,0.191162,0.029467,31.4431147540984,0.0120472657487851,31.43,31.47,0.0399999999999991,"DF_1596719209",2
56320,2020-08-06 15:14:59,2020-08-06 15:15:58,66.85375,1.21667785382985,65.07,68.82,3.75,62.4676756843308,0.24894318832879,60.5722708836312,63.3561362458286,2.7838653621974,0.105995442622951,0.00529593556898304,0.095074,0.127103,0.032029,31.4945901639344,0.0117719681860216,31.47,31.53,0.0600000000000023,"DF_1596719209",2
56321,2020-08-06 15:15:59,2020-08-06 15:16:58,61.750625,0.185525155527042,61.58,62.2,0.620000000000005,62.3488943370892,0.440159410834574,61.2209114600559,63.4428877022476,2.22197624219174,0.0668670983606557,0.00321982383423337,0.05792,0.073294,0.015374,31.5473770491803,0.0123695377634279,31.53,31.57,0.0399999999999991,"DF_1596719209",2
56322,2020-08-06 15:16:59,2020-08-06 15:17:58,62.655625,0.344034276393114,61.93,63.03,1.1,62.342215636675,0.401974072700683,61.2209114600559,63.545259461269,2.32434800121315,0.0410545245901639,0.00395700484628866,0.034859,0.061763,0.026904,31.5922950819672,0.0127008454604341,31.57,31.61,0.0399999999999991,"DF_1596719209",2
56323,2020-08-06 15:17:59,2020-08-06 15:18:58,64.9725,0.425793377120875,64.1,65.6,1.5,62.2376495161643,1.91238653268555,47.7493455452533,76.3740793725201,28.6247338272668,0.130806016393443,0.00189601324267354,0.126836,0.134524,0.007688,31.6627868852459,0.013678590027362,31.65,31.71,0.0600000000000023,"DF_1596719209",2
56324,2020-08-06 15:18:59,2020-08-06 15:19:58,66.1075,0.736392105697323,65.08,66.95,1.87,62.5405394003937,3.39623813188171,45.1442133611828,81.939001702486,36.7947883413031,0.121291786885246,0.00217826896192637,0.115306,0.124274,0.00896799999999999,31.6916393442623,0.0172414546823297,31.67,31.73,0.0599999999999987,"DF_1596719209",2
56325,2020-08-06 15:19:59,2020-08-06 15:20:58,74.64,0.33312660256025,74.22,75.45,1.23,64.5116607139113,3.29840522066685,48.4664832642105,88.4816365128946,40.015153248684,0.125114229508197,0.00520886323296949,0.116587,0.142211,0.025624,31.6870491803279,0.0125624124932382,31.67,31.71,0.0399999999999991,"DF_1596719209",2
56326,2020-08-06 15:20:59,2020-08-06 15:21:58,68.935,1.2258384885457,67.18,71.03,3.84999999999999,62.0911258242084,0.38970383358503,60.613529842767,64.0624695121879,3.44893966942091,0.11711206557377,0.00203071679355552,0.110181,0.120431,0.01025,31.7824590163934,0.0104332381845901,31.77,31.81,0.0399999999999991,"DF_1596719209",2
56327,2020-08-06 15:21:59,2020-08-06 15:22:58,65.743125,0.153219613626976,65.43,65.98,0.549999999999997,62.2957474155001,0.827105579677332,55.8121850495033,67.2309452558864,11.4187602063831,0.111567442622951,0.00213494792695739,0.106338,0.115306,0.008968,31.8181967213115,0.0123164113714601,31.79,31.83,0.0399999999999991,"DF_1596719209",2
56328,2020-08-06 15:22:59,2020-08-06 15:23:58,63.95875,0.886723369114255,63.13,65.68,2.55,63.1322765681819,5.47224630298194,28.3372546306095,100.767058109285,72.4298034786754,0.105770475409836,0.0022862415125161,0.099932,0.111462,0.01153,31.8165573770492,0.014010144646129,31.79,31.83,0.0399999999999991,"DF_1596719209",2
56329,2020-08-06 15:23:59,2020-08-06 15:24:58,71.54125,1.16659547401831,69.4,72.58,3.17999999999999,65.1586562794724,3.55026853490492,51.5363949069005,88.9550448260243,37.4186499191238,0.0994066557377049,0.00310652796481455,0.094807,0.110181,0.015374,31.885737704918,0.0132235920981454,31.87,31.91,0.0399999999999991,"DF_1596719209",2
56330,2020-08-06 15:24:59,2020-08-06 15:25:58,70.073125,0.214125158104631,69.55,70.52,0.969999999999999,62.6161282142177,0.856415091838539,56.1248608016091,68.6148671936338,12.4900063920246,0.101758967213115,0.00175743282438915,0.096088,0.105056,0.00896799999999999,31.8739344262295,0.00801637668039398,31.87,31.89,0.0199999999999996,"DF_1596719209",2
56331,2020-08-06 15:25:59,2020-08-06 15:26:58,57.16625,0.483057967535988,56.68,58.3,1.62,63.5301656458755,4.73409255134738,37.4833296279826,111.597491011223,74.1141613832404,0.100162786885246,0.00278247468460933,0.093526,0.103775,0.010249,31.8644262295082,0.0155482678739398,31.83,31.89,0.0600000000000023,"DF_1596719209",2
56332,2020-08-06 15:26:59,2020-08-06 15:27:58,70.72875,0.700741274175665,69.63,71.73,2.10000000000001,63.7451024556136,6.94011288874878,33.166247903554,130.13838787998,96.9721399764255,0.107870852459016,0.0103101631733548,0.098651,0.167834,0.069183,31.8309836065574,0.0156742802102462,31.81,31.87,0.0600000000000023,"DF_1596719209",2
56333,2020-08-06 15:27:59,2020-08-06 15:28:58,74.971875,0.250045829132715,74.47,75.23,0.760000000000005,65.4285779674547,0.98707275607325,60.0832755431992,70.7530918052349,10.6698162620357,0.096319262295082,0.00351257315891375,0.090964,0.117868,0.026904,31.7785245901639,0.010620117007166,31.77,31.81,0.0399999999999991,"DF_1596719209",2
56334,2020-08-06 15:28:59,2020-08-06 15:29:58,65.723125,0.40374445300627,65.3,66.55,1.25,64.3592092361908,9.25677023664712,37.2290209379726,104.129726783469,66.9007058454969,0.10887906557377,0.0143305950828625,0.094807,0.17424,0.079433,31.8349180327869,0.0119195848389225,31.81,31.85,0.0400000000000027,"DF_1596719209",2
56335,2020-08-06 15:29:59,2020-08-06 15:30:58,85.02625,2.55092891577428,80.67,88.58,7.91,64.739112744674,9.88923469576281,36.1109401705356,115.507575509141,79.3966353386058,0.123980114754098,0.0138666714524411,0.110181,0.162709,0.052528,31.7755737704918,0.0186658860102175,31.75,31.81,0.0599999999999987,"DF_1596719209",2
56336,2020-08-06 15:30:59,2020-08-06 15:31:58,95.166875,0.561102708957994,94.45,96.27,1.81999999999999,65.8058670706637,9.87829694083021,35.1425667816112,118.448300958688,83.3057341770771,0.116229983606557,0.0115853968519164,0.102494,0.163991,0.061497,31.7729508196721,0.021240234014332,31.71,31.81,0.0999999999999979,"DF_1596719209",2
56337,2020-08-06 15:31:59,2020-08-06 15:32:58,86.009375,1.77509236848866,83.17,88.52,5.34999999999999,64.5196796508412,9.34372127187419,37.6031913539263,121.470160944983,83.8669695910564,0.109614131147541,0.00685770964067793,0.097369,0.135805,0.038436,31.5713114754098,0.0199562362714065,31.53,31.61,0.0799999999999983,"DF_1596719209",2
56338,2020-08-06 15:32:59,2020-08-06 15:33:58,72.965,0.141327043885218,72.8,73.15,0.350000000000009,64.3555983887262,5.85692180421716,35.4541958024717,90.9725233243533,55.5183275218816,0.113436590163934,0.0243632579084278,0.099932,0.258798,0.158866,31.5713114754098,0.0170758513536965,31.53,31.59,0.0599999999999987,"DF_1596719209",2
56339,2020-08-06 15:33:59,2020-08-06 15:34:58,93.7175,0.753626786502002,91.87,94.27,2.39999999999999,62.0641515596124,3.63912903390772,49.4064773081425,79.5612971236643,30.1548198155218,0.111525442622951,0.00245808143697878,0.106338,0.116587,0.010249,31.6526229508197,0.0099835930980565,31.63,31.67,0.0400000000000027,"DF_1596719209",2
56340,2020-08-06 15:34:59,2020-08-06 15:35:58,69.98625,1.39968984659698,68.6,72.92,4.32000000000001,62.2453211791643,3.47824064021182,46.6261729074991,89.6493167849036,43.0231438774045,0.108479950819672,0.00272506892528262,0.101213,0.116587,0.015374,31.61,0.0126491106406732,31.59,31.63,0.0399999999999991,"DF_1596719209",2
56341,2020-08-06 15:35:59,2020-08-06 15:36:58,66.299375,1.01257736329955,64.95,68,3.05,62.4565652106669,3.48997351447324,44.9666543118342,77.4919350642375,32.5252807524033,0.107660819672131,0.00247518206406584,0.101213,0.114025,0.012812,31.5801639344262,0.012973280654058,31.55,31.59,0.0399999999999991,"DF_1596719209",2
56342,2020-08-06 15:36:59,2020-08-06 15:37:58,61.91375,1.46452665845772,59.8,64.2,4.40000000000001,62.174864431674,4.21002722336872,45.0111097397076,84.6758525200662,39.6647427803586,0.108122836065574,0.00259717470327744,0.102494,0.115306,0.012812,31.5650819672131,0.0157715937494882,31.55,31.61,0.0599999999999987,"DF_1596719209",2
56343,2020-08-06 15:37:59,2020-08-06 15:38:58,66.04125,0.346195994584956,65.55,66.5,0.950000000000003,62.0536894775034,3.9241130347165,46.3141447076376,82.522724143111,36.2085794354734,0.109887147540984,0.00243529232219369,0.105056,0.115306,0.01025,31.565737704918,0.0110240670646002,31.55,31.59,0.0399999999999991,"DF_1596719209",2
